ApsimVersion = 7.7
Title = swcon_ApsimVYc11
           Date           rain             es    sw(6-10)(1)    sw(6-10)(2)    sw(6-10)(3)    sw(6-10)(4)    sw(6-10)(5)   dul(6-10)(1)   dul(6-10)(2)   dul(6-10)(3)   dul(6-10)(4)   dul(6-10)(5)   sat(6-10)(1)   sat(6-10)(2)   sat(6-10)(3)   sat(6-10)(4)   sat(6-10)(5)
   (dd/mm/yyyy)           (mm)           (mm)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)
     11/09/2009          0.000          0.000          0.171          0.171          0.172          0.173          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     12/09/2009          0.000          0.000          0.171          0.171          0.172          0.172          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     13/09/2009          0.000          0.000          0.171          0.171          0.172          0.172          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     14/09/2009          0.000          0.000          0.171          0.171          0.172          0.172          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     15/09/2009          0.000          0.000          0.171          0.171          0.172          0.172          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     16/09/2009          0.000          0.000          0.171          0.171          0.172          0.172          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     17/09/2009          0.000          0.000          0.171          0.171          0.172          0.172          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     18/09/2009          0.000          0.000          0.171          0.171          0.172          0.172          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     19/09/2009          0.000          0.000          0.171          0.171          0.172          0.172          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     20/09/2009          0.000          0.000          0.171          0.171          0.172          0.172          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     21/09/2009          0.000          0.000          0.171          0.171          0.172          0.172          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     22/09/2009          0.000          0.000          0.171          0.171          0.172          0.172          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     23/09/2009          0.000          0.000          0.171          0.171          0.172          0.172          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
