ApsimVersion = 7.7
Title = swcon_Awatere191
           Date           rain             es    sw(6-10)(1)    sw(6-10)(2)    sw(6-10)(3)    sw(6-10)(4)    sw(6-10)(5)   dul(6-10)(1)   dul(6-10)(2)   dul(6-10)(3)   dul(6-10)(4)   dul(6-10)(5)   sat(6-10)(1)   sat(6-10)(2)   sat(6-10)(3)   sat(6-10)(4)   sat(6-10)(5)
   (dd/mm/yyyy)           (mm)           (mm)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)
     21/09/2009          0.000          0.000          0.147          0.148          0.153          0.153          0.157          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     22/09/2009          0.000          0.000          0.147          0.148          0.152          0.153          0.157          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     23/09/2009          0.000          0.000          0.147          0.148          0.152          0.153          0.157          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     24/09/2009          0.000          0.000          0.147          0.148          0.152          0.153          0.157          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     25/09/2009          0.000          0.000          0.147          0.147          0.152          0.153          0.156          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     26/09/2009          0.000          0.000          0.146          0.147          0.152          0.153          0.156          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     27/09/2009          0.000          0.000          0.146          0.147          0.152          0.152          0.156          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     28/09/2009          0.000          0.000          0.146          0.147          0.151          0.152          0.156          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     29/09/2009          0.000          0.000          0.146          0.147          0.151          0.152          0.156          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     30/09/2009          0.000          0.000          0.146          0.147          0.151          0.152          0.156          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     01/10/2009          0.000          0.000          0.146          0.147          0.151          0.152          0.155          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     02/10/2009          0.000          0.000          0.146          0.146          0.151          0.152          0.155          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     03/10/2009          0.000          0.000          0.145          0.146          0.151          0.151          0.155          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     04/10/2009          0.000          0.000          0.145          0.146          0.151          0.151          0.155          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     05/10/2009          0.000          0.000          0.145          0.146          0.150          0.151          0.155          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     06/10/2009          0.000          0.000          0.145          0.146          0.150          0.151          0.155          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     07/10/2009          0.000          0.000          0.145          0.146          0.150          0.151          0.155          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     08/10/2009          0.000          0.000          0.145          0.146          0.150          0.151          0.154          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     09/10/2009          0.000          0.000          0.145          0.146          0.150          0.151          0.154          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     10/10/2009          0.000          0.000          0.145          0.145          0.150          0.150          0.154          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     11/10/2009          0.000          0.000          0.144          0.145          0.150          0.150          0.154          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     12/10/2009          0.000          0.000          0.144          0.145          0.149          0.150          0.154          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     13/10/2009          0.000          0.000          0.144          0.145          0.149          0.150          0.154          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     14/10/2009          0.000          0.000          0.144          0.145          0.149          0.150          0.153          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     15/10/2009          0.000          0.000          0.144          0.145          0.149          0.150          0.153          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     16/10/2009          0.000          0.000          0.144          0.145          0.149          0.150          0.153          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     17/10/2009          0.000          0.000          0.144          0.145          0.149          0.150          0.153          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     18/10/2009          0.000          0.000          0.144          0.145          0.149          0.149          0.153          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     19/10/2009          0.000          0.000          0.143          0.144          0.149          0.149          0.153          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     20/10/2009          0.000          0.000          0.143          0.144          0.148          0.149          0.153          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     21/10/2009          0.000          0.000          0.143          0.144          0.148          0.149          0.153          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     22/10/2009          0.000          0.000          0.143          0.144          0.148          0.149          0.152          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     23/10/2009          0.000          0.000          0.143          0.144          0.148          0.149          0.152          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     24/10/2009          0.000          0.000          0.143          0.144          0.148          0.149          0.152          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     25/10/2009          0.000          0.000          0.143          0.144          0.148          0.149          0.152          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     26/10/2009          0.000          0.000          0.143          0.144          0.148          0.148          0.152          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     27/10/2009          0.000          0.000          0.143          0.144          0.148          0.148          0.152          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     28/10/2009          0.000          0.000          0.143          0.143          0.148          0.148          0.152          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     29/10/2009          0.000          0.000          0.142          0.143          0.147          0.148          0.152          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     30/10/2009          0.000          0.000          0.142          0.143          0.147          0.148          0.151          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     31/10/2009          0.000          0.000          0.142          0.143          0.147          0.148          0.151          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     01/11/2009          0.000          0.000          0.142          0.143          0.147          0.148          0.151          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     02/11/2009          0.000          0.000          0.142          0.143          0.147          0.148          0.151          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     03/11/2009          0.000          0.000          0.142          0.143          0.147          0.148          0.151          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     04/11/2009          0.000          0.000          0.142          0.143          0.147          0.147          0.151          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
